Price,MethodOfSale,PropertyType,DistanceFromCBD,Rooms,Bathroom,Car,Landsize,Latitude,Longtitude,Suburb,Date,StreetName
802000.0,1,1,22.7,3,1,1,818.0,-37.97712,145.17516,Noble Park,27/05/2017,Moodemere St
1126000.0,2,1,1.8,2,1,0,114.0,-37.80248,144.94846,North Melbourne,27/05/2017,Curzon St
1746000.0,1,1,1.8,4,2,0,149.0,-37.79722,144.94424,North Melbourne,27/05/2017,Dryburgh St
1285000.0,3,1,1.8,3,1,1,170.0,-37.79074,144.94324,North Melbourne,27/05/2017,Flemington Rd
1512000.0,1,1,5.3,3,1,0,326.0,-37.77664,144.99902,Northcote,27/05/2017,Clarke St
2042000.0,1,1,5.3,4,1,0,566.0,-37.77294,144.9957,Northcote,27/05/2017,Henry St
1260000.0,1,1,5.3,2,1,1,234.0,-37.78015,145.00777,Northcote,27/05/2017,Thomson St
1650000.0,3,1,5.3,4,3,4,423.0,-37.76969,145.00718,Northcote,27/05/2017,Whalley St
1235000.0,1,3,15.4,3,3,2,338.0,-37.82704,145.16801,Nunawading,27/05/2017,Lilian St
1570000.0,1,1,15.4,4,2,1,746.0,-37.82603,145.1721,Nunawading,27/05/2017,Morden Ct
777000.0,1,2,15.4,3,2,2,239.0,-37.81359,145.17574,Nunawading,27/05/2017,Springfield Rd
972000.0,1,1,11.2,3,1,2,699.0,-37.71579,144.92231,Oak Park,27/05/2017,Jessie St
1225000.0,1,1,12.3,2,1,2,567.0,-37.90193,145.10107,Oakleigh,27/05/2017,John St
1292000.0,1,1,12.3,3,1,1,716.0,-37.90295,145.11939,Oakleigh East,27/05/2017,Leumear St
912000.0,1,3,12.3,4,2,2,344.0,-37.90822,145.12036,Oakleigh East,27/05/2017,Patrick St
1565000.0,3,1,11.4,4,3,2,719.0,-37.90087,145.03959,Ormond,27/05/2017,Newham Gr
1270000.0,1,1,21.5,2,1,4,772.0,-37.99482,145.08459,Parkdale,27/05/2017,Booth St
1485000.0,1,1,21.5,5,2,2,693.0,-37.98928,145.07798,Parkdale,27/05/2017,Eighth St
1137500.0,2,1,21.5,4,2,4,641.0,-37.98464,145.08185,Parkdale,27/05/2017,Hawke St
1415000.0,2,1,21.5,3,1,2,545.0,-37.99827,145.07497,Parkdale,27/05/2017,Surf St
1560000.0,3,2,1.8,3,2,1,2431.0,-37.78212,144.95755,Parkville,27/05/2017,The Avenue
530000.0,1,3,8.5,2,2,1,135.0,-37.71628,144.93822,Pascoe Vale,27/05/2017,Boundary Rd
876000.0,1,1,8.5,3,1,2,525.0,-37.72803,144.94624,Pascoe Vale,27/05/2017,Derby St
802000.0,1,1,8.5,3,2,1,450.0,-37.71872,144.94871,Pascoe Vale,27/05/2017,Dorothy St
736000.0,1,2,8.5,3,1,0,278.0,-37.71798,144.93965,Pascoe Vale,27/05/2017,Joffre Rd
755000.0,1,3,8.5,3,1,2,234.0,-37.7254,144.92048,Pascoe Vale,27/05/2017,Main St
650000.0,6,1,8.5,2,1,2,605.0,-37.71878,144.95176,Pascoe Vale,27/05/2017,Sussex St
1335000.0,1,1,3.5,2,1,0,181.0,-37.83661,144.93359,Port Melbourne,27/05/2017,Albert St
780000.0,6,1,4.6,2,1,0,117.0,-37.84998,144.99499,Prahran,27/05/2017,King St
1190000.0,1,3,4.6,2,1,2,57.0,-37.84839,145.0013,Prahran,27/05/2017,Miller St
1170000.0,3,1,4.6,2,2,2,86.0,-37.85064,144.99095,Prahran,27/05/2017,Percy St
920000.0,3,1,8.4,3,1,2,693.0,-37.74528,145.01987,Preston,27/05/2017,Cynga St
1115000.0,1,1,8.4,3,1,2,680.0,-37.74244,145.02006,Preston,27/05/2017,Gower St
1171000.0,1,1,8.4,3,1,2,483.0,-37.73261,144.99535,Preston,27/05/2017,May St
1060000.0,2,1,8.4,5,2,2,559.0,-37.73645,144.98715,Preston,27/05/2017,Murray Rd
996000.0,1,1,8.4,3,1,2,581.0,-37.73972,145.0111,Preston,27/05/2017,Plenty Rd
617500.0,1,1,8.4,2,1,3,155.0,-37.75308,145.01464,Preston,27/05/2017,Sussex St
817000.0,1,1,12.0,3,1,2,700.0,-37.72456,145.02292,Reservoir,27/05/2017,Boldrewood Pde
575000.0,1,3,12.0,2,2,1,151.0,-37.70426,145.01204,Reservoir,27/05/2017,Fyfe St
635000.0,2,1,12.0,3,2,2,289.0,-37.70798,145.02101,Reservoir,27/05/2017,Purinuan Rd
470000.0,1,2,12.0,2,1,1,142.0,-37.70932,145.02484,Reservoir,27/05/2017,Rathcown Rd
700000.0,1,1,12.0,3,2,1,301.0,-37.72839,145.00105,Reservoir,27/05/2017,Spring St
860000.0,1,1,12.0,3,1,2,627.0,-37.72216,144.99381,Reservoir,27/05/2017,Wattle Gr
1000000.0,3,1,2.4,2,1,0,164.0,-37.824,145.00679,Richmond,27/05/2017,Canterbury St
1250000.0,6,1,2.4,3,1,1,111.0,-37.82137,145.00512,Richmond,27/05/2017,Hunter St
1280000.0,1,1,2.4,3,1,1,185.0,-37.82488,145.00642,Richmond,27/05/2017,Newry St
615000.0,3,2,2.4,2,2,1,14196.0,-37.81894,145.01314,Richmond,27/05/2017,River St
1341000.0,1,1,2.4,2,1,0,135.0,-37.82241,145.00235,Richmond,27/05/2017,Wall St
930000.0,1,1,19.9,3,1,1,835.0,-37.80237,145.23404,Ringwood,27/05/2017,Strathallyn Rd
609000.0,1,2,21.3,2,1,2,190.0,-37.80551,145.24589,Ringwood East,27/05/2017,Mines Rd
1085000.0,1,1,19.9,4,2,2,798.0,-37.79395,145.21878,Ringwood North,27/05/2017,The Summit
1100000.0,3,1,8.9,3,2,2,468.0,-37.74088,145.06285,Rosanna,27/05/2017,Darvall St
1185000.0,1,1,8.9,4,2,1,625.0,-37.74301,145.07149,Rosanna,27/05/2017,Douglas St
500000.0,1,1,20.6,4,2,2,383.0,-37.61132,144.92075,Roxburgh Park,27/05/2017,Chesterville Ct
2100000.0,1,1,15.2,4,2,2,831.0,-37.95694,145.01936,Sandringham,27/05/2017,Victoria St
795000.0,1,1,35.4,4,2,2,631.0,-38.08814,145.12598,Seaford,27/05/2017,Riviera St
1315000.0,3,1,5.1,3,3,2,122.0,-37.80401,144.89519,Seddon,27/05/2017,Bute St
830000.0,6,1,5.1,2,1,1,152.0,-37.80697,144.8928,Seddon,27/05/2017,Charles St
940000.0,1,1,5.1,2,1,0,207.0,-37.8071,144.88912,Seddon,27/05/2017,Station Rd
1085000.0,1,1,34.6,3,2,2,76000.0,-37.84739,145.47052,Silvan,27/05/2017,Eleanor Dr
835000.0,1,1,6.2,3,1,1,297.0,-37.82984,144.873,South Kingsville,27/05/2017,Kernot St
807500.0,1,1,1.9,1,1,0,74.0,-37.83627,144.9605,South Melbourne,27/05/2017,Dow St
4100000.0,1,1,1.9,4,2,1,403.0,-37.83737,144.95799,South Melbourne,27/05/2017,Ferrars Pl
1430000.0,1,2,2.7,3,3,1,913.0,-37.84014,144.99441,South Yarra,27/05/2017,Chambers St
2920000.0,1,1,2.7,4,2,2,564.0,-37.84405,145.0016,South Yarra,27/05/2017,Hawksburn Rd
600000.0,6,2,0.7,2,1,1,3634.0,-37.8281,144.96627,Southbank,27/05/2017,Sturt St
1300000.0,6,1,6.2,4,2,2,730.0,-37.8257,144.87552,Spotswood,27/05/2017,Derham St
1000000.0,6,1,6.2,3,1,3,399.0,-37.82673,144.87495,Spotswood,27/05/2017,The Avenue
650000.0,1,1,14.0,3,1,0,722.0,-37.75836,144.80279,St Albans,27/05/2017,Bent St
565000.0,1,1,14.0,1,1,2,617.0,-37.73385,144.80535,St Albans,27/05/2017,Conrad St
1387000.0,1,1,16.1,5,3,3,1348.0,-37.68508,145.1395,St Helena,27/05/2017,Erinne Ct
730000.0,1,2,5.0,2,1,0,284.0,-37.86309,144.98302,St Kilda,27/05/2017,Charles St
535000.0,2,1,31.7,4,2,2,808.0,-37.58089,144.72183,Sunbury,27/05/2017,Miller St
865000.0,1,1,10.5,3,1,2,550.0,-37.77972,144.83809,Sunshine,27/05/2017,Farnsworth St
1070000.0,1,1,10.5,3,2,2,573.0,-37.79127,144.83713,Sunshine,27/05/2017,Parsons St
245000.0,2,2,10.5,1,1,1,44.0,-37.79501,144.8262,Sunshine,27/05/2017,Wright St
750000.0,2,1,10.5,6,2,4,588.0,-37.77049,144.83167,Sunshine North,27/05/2017,Compton Pde
632000.0,1,1,10.5,3,1,1,471.0,-37.76951,144.83309,Sunshine North,27/05/2017,Mcleod St
905000.0,2,1,10.5,3,1,4,697.0,-37.77004,144.84254,Sunshine North,27/05/2017,Oxford St
2505000.0,1,1,10.2,5,2,0,739.0,-37.81708,145.09566,Surrey Hills,27/05/2017,James St
1785000.0,1,1,10.2,3,1,1,516.0,-37.82372,145.09085,Surrey Hills,27/05/2017,Kingston Rd
1580000.0,1,1,10.2,3,1,2,586.0,-37.83133,145.1006,Surrey Hills,27/05/2017,Russell St
1620000.0,8,1,10.2,3,1,2,665.0,-37.81455,145.0943,Surrey Hills,27/05/2017,Whitehorse Rd
645000.0,1,1,18.0,3,2,2,684.0,-37.72199,144.74578,Taylors Hill,27/05/2017,Coronation St
1300000.0,3,1,15.5,5,3,2,771.0,-37.68166,144.77422,Taylors Lakes,27/05/2017,Hanson Ct
1381000.0,1,1,12.4,5,2,2,733.0,-37.7677,145.11371,Templestowe Lower,27/05/2017,Macedon Rd
1225000.0,3,1,12.4,5,2,2,665.0,-37.77156,145.1226,Templestowe Lower,27/05/2017,Magnolia Dr
1375000.0,6,1,12.4,4,2,1,662.0,-37.75763,145.09974,Templestowe Lower,27/05/2017,Swanston St
705000.0,1,1,15.3,3,1,2,545.0,-37.68035,145.00925,Thomastown,27/05/2017,Caroline St
550000.0,1,1,15.3,3,1,2,551.0,-37.67646,145.03084,Thomastown,27/05/2017,Dalton Rd
630000.0,2,1,15.3,3,1,3,654.0,-37.67652,145.02338,Thomastown,27/05/2017,Plane St
740000.0,1,1,15.3,3,1,2,727.0,-37.67873,145.01878,Thomastown,27/05/2017,The Boulevard
745000.0,1,2,7.0,2,1,1,120.0,-37.75668,145.00929,Thornbury,27/05/2017,Flinders St
1225000.0,2,1,7.0,3,1,0,275.0,-37.76126,145.00247,Thornbury,27/05/2017,Martin St
1400000.0,1,1,7.0,4,2,0,364.0,-37.75807,145.00782,Thornbury,27/05/2017,Rossmoyne St
390000.0,2,2,18.4,3,2,1,289.0,-37.84169,144.72333,Truganina,27/05/2017,Stable Dr
555000.0,1,3,12.9,3,2,2,286.0,-37.69728,144.87455,Tullamarine,27/05/2017,Burvale Ct
695000.0,1,1,12.9,3,1,2,676.0,-37.69636,144.88265,Tullamarine,27/05/2017,Finningley Dr
575000.0,1,1,29.3,2,1,1,1200.0,-37.91732,145.33501,Upwey,27/05/2017,Glenfern Rd
870000.0,1,1,8.9,3,2,2,291.0,-37.73253,145.0873,Viewbank,27/05/2017,Martins La
1050000.0,1,1,21.1,4,2,2,1529.0,-37.74113,145.22309,Warrandyte,27/05/2017,David Rd
710000.0,1,1,14.5,4,1,3,541.0,-37.69778,145.08516,Watsonia North,27/05/2017,Macorna St
705000.0,1,1,14.5,3,1,1,538.0,-37.70178,145.0851,Watsonia North,27/05/2017,Meakin St
570000.0,1,1,14.7,3,1,2,660.0,-37.90908,144.65774,Werribee,27/05/2017,Church St
372000.0,1,1,14.7,3,1,1,239.0,-37.88831,144.63942,Werribee,27/05/2017,Jamieson Ct
597000.0,2,2,6.4,3,1,1,126.0,-37.80962,144.86877,West Footscray,27/05/2017,Waratah St
500000.0,1,3,16.5,3,1,2,141.0,-37.67941,144.8764,Westmeadows,27/05/2017,Hillcrest Dr
560000.0,1,1,16.5,5,2,2,626.0,-37.67688,144.88996,Westmeadows,27/05/2017,Raleigh St
1200000.0,3,1,16.7,4,3,3,858.0,-37.91874,145.19157,Wheelers Hill,27/05/2017,Mill Ct
1223000.0,1,1,16.7,5,3,2,762.0,-37.91199,145.18419,Wheelers Hill,27/05/2017,Phoenix Dr
1035000.0,1,1,16.7,4,2,2,702.0,-37.91075,145.18758,Wheelers Hill,27/05/2017,Rubens Ct
1367000.0,2,1,6.8,3,1,2,410.0,-37.85569,144.89374,Williamstown,27/05/2017,Hosking St
880000.0,1,2,6.8,2,1,2,169.0,-37.86682,144.90003,Williamstown,27/05/2017,Osborne St
862000.0,2,1,6.8,3,1,1,353.0,-37.85432,144.88214,Williamstown North,27/05/2017,Edina St
595000.0,1,1,25.5,4,2,2,448.0,-37.61337,145.03606,Wollert,27/05/2017,Yumbarra Pde
1190000.0,1,1,6.3,4,1,2,405.0,-37.81611,144.87945,Yarraville,27/05/2017,Severn St
709500.0,2,2,6.3,2,1,1,80.0,-37.81133,144.89553,Yarraville,27/05/2017,Stephen St
550000.0,1,2,3.0,2,1,1,1521.0,-37.8114,145.01163,Abbotsford,8/07/2017,Victoria St
670000.0,1,2,10.4,3,1,2,169.0,-37.72752,144.88358,Airport West,8/07/2017,Highridge Cr
3560000.0,1,1,3.0,4,1,1,327.0,-37.84118,144.95023,Albert Park,8/07/2017,Greig St
1500000.0,3,1,9.4,5,3,2,1068.0,-37.83794,144.84231,Altona North,8/07/2017,Chambers Rd
1030000.0,3,1,9.4,4,3,2,533.0,-37.82726,144.83533,Altona North,8/07/2017,Knapp St
1130000.0,1,1,4.3,2,1,1,222.0,-37.77182,144.90524,Ascot Vale,8/07/2017,Walter St
820000.0,1,1,9.5,3,1,2,680.0,-37.77178,144.85397,Avondale Heights,8/07/2017,Brentwood Dr
680000.0,6,1,9.5,3,1,1,596.0,-37.75718,144.85357,Avondale Heights,8/07/2017,North Rd
720000.0,3,1,9.5,3,1,1,582.0,-37.76063,144.8603,Avondale Heights,8/07/2017,Ridley Av
1107500.0,1,1,9.5,3,3,1,668.0,-37.75962,144.86675,Avondale Heights,8/07/2017,Templewood Cr
285000.0,1,1,37.5,3,1,2,612.0,-37.67344,144.43181,Bacchus Marsh,8/07/2017,Lidgett St
1575000.0,8,3,9.7,4,2,2,392.0,-37.80039,145.0961,Balwyn North,8/07/2017,Kenny St
900000.0,1,1,23.2,5,2,2,942.0,-37.85721,145.26305,Bayswater,8/07/2017,Edinburgh Rd
520000.0,1,2,23.2,2,1,1,158.0,-37.845,145.25624,Bayswater,8/07/2017,Kumala Rd
920000.0,1,1,35.2,4,5,2,638.0,-38.0683,145.33833,Berwick,8/07/2017,Geranium Ct
950000.0,8,1,35.2,4,4,2,603.0,-38.06788,145.33967,Berwick,8/07/2017,Sunview Pl
1291000.0,1,1,13.4,3,2,2,548.0,-37.84453,145.14446,Blackburn South,8/07/2017,Sylvia St
775000.0,1,1,25.0,3,1,2,720.0,-37.86126,145.25808,Boronia,8/07/2017,Darwin Rd
820000.0,1,1,25.0,4,2,4,719.0,-37.86434,145.25739,Boronia,8/07/2017,Russell Cr
2285000.0,1,1,10.9,5,3,2,803.0,-37.82148,145.1289,Box Hill,8/07/2017,Rose St
797000.0,1,1,8.6,3,1,2,694.0,-37.79382,144.85107,Braybrook,8/07/2017,Enderby Ct
760000.0,1,1,8.6,5,2,2,622.0,-37.78207,144.85342,Braybrook,8/07/2017,Menzies St
590000.0,1,1,8.6,2,1,1,304.0,-37.78341,144.85574,Braybrook,8/07/2017,Walker Pl
1580000.0,3,1,10.3,4,1,2,890.0,-37.91053,145.02447,Brighton East,8/07/2017,Thomas St
460000.0,1,1,14.0,3,1,1,629.0,-37.67197,144.91896,Broadmeadows,8/07/2017,Katandra Cr
386000.0,1,1,14.0,3,1,1,341.0,-37.6886,144.92281,Broadmeadows,8/07/2017,Walsh St
515000.0,2,2,6.4,2,1,2,159.0,-37.82073,144.8447,Brooklyn,8/07/2017,Stenhouse Av
1515000.0,1,1,5.2,4,2,2,236.0,-37.76549,144.96366,Brunswick,8/07/2017,Blyth St
1037000.0,1,1,5.2,3,1,1,210.0,-37.75746,144.95633,Brunswick,8/07/2017,Fourth Av
1100000.0,3,1,5.2,3,1,1,193.0,-37.76418,144.95715,Brunswick,8/07/2017,Gregory St
1330000.0,3,1,4.0,3,2,1,161.0,-37.77289,144.97503,Brunswick East,8/07/2017,Glenlyon Rd
937000.0,2,3,4.0,3,2,1,110.0,-37.76049,144.98065,Brunswick East,8/07/2017,Harrison St
290000.0,6,2,4.0,1,1,0,197.0,-37.77165,144.97187,Brunswick East,8/07/2017,Lygon St
730000.0,1,1,12.1,3,1,1,612.0,-37.70602,145.05945,Bundoora,8/07/2017,Norwood Ct
660000.0,1,1,12.1,3,1,2,582.0,-37.70301,145.06341,Bundoora,8/07/2017,Wallara Cr
1530000.0,1,1,10.4,3,1,2,695.0,-37.85126,145.1132,Burwood,8/07/2017,Cumming St
1150000.0,1,1,14.7,3,2,2,668.0,-37.85695,145.15144,Burwood East,8/07/2017,Blackburn Rd
1600000.0,1,1,14.7,4,2,2,592.0,-37.84839,145.14299,Burwood East,8/07/2017,Sartori St
636000.0,1,1,14.8,3,2,2,585.0,-37.75777,144.77974,Cairnlea,8/07/2017,Gumleaf Ct
755000.0,1,2,7.7,2,1,1,92.0,-37.8401,145.09113,Camberwell,8/07/2017,Cornell St
2200000.0,3,1,7.7,8,8,4,650.0,-37.84812,145.07414,Camberwell,8/07/2017,Toorak Rd
1530000.0,2,1,10.1,3,1,1,684.0,-37.8891,145.06337,Carnegie,8/07/2017,Beena Av
286000.0,3,2,10.1,1,1,1,314.0,-37.90321,145.0555,Carnegie,8/07/2017,Judith St
1250000.0,1,3,10.1,4,3,2,326.0,-37.89334,145.05463,Carnegie,8/07/2017,Truganini Rd
430000.0,1,3,14.8,3,2,2,194.0,-37.7253,144.7484,Caroline Springs,8/07/2017,Cranwell Sq
740000.0,1,1,14.8,4,2,2,750.0,-37.7277,144.73422,Caroline Springs,8/07/2017,Hawksbury Grn
647000.0,1,1,34.9,4,2,4,688.0,-38.10984,145.17062,Carrum Downs,8/07/2017,Whimbrel Cr
1018000.0,1,1,16.7,3,1,2,615.0,-37.92063,145.11186,Clayton,8/07/2017,Harlington St
760000.0,1,1,6.7,2,1,2,378.0,-37.74011,144.95267,Coburg,8/07/2017,Bell St
876000.0,1,3,6.7,2,2,1,134.0,-37.74914,144.96826,Coburg,8/07/2017,Hardwick St
867000.0,1,1,6.7,1,1,4,741.0,-37.73245,144.97103,Coburg North,8/07/2017,Alexander Av
1297000.0,1,1,2.0,3,2,0,186.0,-37.79557,144.99158,Collingwood,8/07/2017,Alexander St
515000.0,1,1,17.4,4,1,0,616.0,-37.65879,144.9296,Coolaroo,8/07/2017,Nareen Av
670000.0,1,1,34.7,4,2,2,612.0,-38.07898,145.3165,Cranbourne North,8/07/2017,Aspera Pl
865000.0,3,1,23.0,5,2,2,974.0,-37.79189,145.29661,Croydon,8/07/2017,Allendale Rd
760000.0,2,1,23.0,4,2,2,815.0,-37.78393,145.29132,Croydon,8/07/2017,Dixon Av
725000.0,1,1,23.0,3,1,2,802.0,-37.81083,145.28792,Croydon,8/07/2017,Dorset Rd
480000.0,1,3,23.0,2,1,1,2040.0,-37.80452,145.28579,Croydon,8/07/2017,Leigh Rd
1120000.0,1,1,23.0,4,2,2,864.0,-37.80718,145.28581,Croydon,8/07/2017,Taylors Rd
465000.0,1,1,24.7,3,1,1,375.0,-37.9674,145.20552,Dandenong North,8/07/2017,Chifley Cr
614000.0,1,1,24.7,4,2,2,680.0,-37.967,145.19658,Dandenong North,8/07/2017,Crawford Av
930000.0,1,1,24.7,4,2,1,830.0,-37.94264,145.21786,Dandenong North,8/07/2017,Waranga St
557000.0,1,1,14.8,3,1,2,539.0,-37.76545,144.76458,Deer Park,8/07/2017,Cavendish Dr
650000.0,3,1,14.8,3,1,2,697.0,-37.77396,144.77229,Deer Park,8/07/2017,Poole St
750000.0,6,1,14.7,4,2,2,655.0,-37.79571,144.76656,Derrimut,8/07/2017,Belvoir Gdns
806000.0,1,1,22.2,3,2,1,539.0,-37.98086,145.11993,Dingley Village,8/07/2017,Cormorant Pl
892000.0,1,1,22.2,3,1,3,564.0,-37.98186,145.13081,Dingley Village,8/07/2017,Marjorie Av
1345000.0,1,1,12.4,3,3,3,823.0,-37.79461,145.14206,Doncaster,8/07/2017,Hampshire Rd
1430000.0,1,1,12.4,4,2,2,736.0,-37.78101,145.1111,Doncaster,8/07/2017,High St
1663000.0,1,1,12.4,4,3,2,674.0,-37.77102,145.13338,Doncaster,8/07/2017,Margot Av
1310000.0,1,1,14.3,4,3,2,706.0,-37.79561,145.16268,Doncaster East,8/07/2017,Dianne St
1530000.0,3,1,14.3,3,2,2,798.0,-37.77655,145.15387,Doncaster East,8/07/2017,Monet Ct
1390000.0,1,1,14.3,4,3,2,664.0,-37.77813,145.16558,Doncaster East,8/07/2017,Octantis St
1423000.0,1,1,14.3,3,2,2,643.0,-37.79357,145.15318,Doncaster East,8/07/2017,Raven St
630000.0,3,3,16.1,2,1,1,196.0,-37.80103,145.17844,Donvale,8/07/2017,Sunray Ct
1300000.0,6,1,8.9,3,1,2,615.0,-37.75825,145.05438,Eaglemont,8/07/2017,Banksia St
1260000.0,2,1,27.0,5,6,3,900.0,-38.04105,145.1216,Edithvale,8/07/2017,Berry Av
655000.0,1,1,18.0,3,1,2,197.0,-37.71613,145.13939,Eltham,8/07/2017,Silver St
792000.0,1,1,18.0,4,2,2,836.0,-37.70115,145.12855,Eltham North,8/07/2017,Weidlich Rd
435000.0,1,2,7.2,1,1,1,1192.0,-37.88306,144.9841,Elwood,8/07/2017,Ormond Rd
490000.0,2,1,19.6,3,2,2,375.0,-37.62157,145.01049,Epping,8/07/2017,Efficient St
490000.0,2,1,19.6,3,1,1,597.0,-37.64166,145.02885,Epping,8/07/2017,Hammond Dr
392250.0,1,2,19.6,3,1,1,227.0,-37.64836,145.03139,Epping,8/07/2017,Houston St
417500.0,1,1,19.6,2,1,1,157.0,-37.64827,145.05317,Epping,8/07/2017,Zurzolo Tce
1000000.0,6,1,7.5,3,2,2,213.0,-37.74635,144.9229,Essendon,8/07/2017,Butler St
1398000.0,2,1,7.5,3,2,1,445.0,-37.75621,144.93401,Essendon,8/07/2017,Gordon St
664000.0,1,3,24.8,3,2,1,219.0,-37.8798,145.2775,Ferntree Gully,8/07/2017,Clendon Rd
1900000.0,3,3,24.8,3,2,2,1869.0,-37.88096,145.29371,Ferntree Gully,8/07/2017,Francis Cr
790000.0,1,2,2.1,2,1,2,6367.0,-37.7967,144.98363,Fitzroy,8/07/2017,Gore St
830000.0,1,2,2.1,2,2,1,4421.0,-37.79721,144.98073,Fitzroy,8/07/2017,Napier St
1000000.0,2,1,3.4,2,1,0,132.0,-37.78696,144.92556,Flemington,8/07/2017,Clarence St
565000.0,1,1,38.0,3,1,2,713.0,-38.16483,145.16383,Frankston,8/07/2017,Aquarius Dr
810000.0,1,1,38.0,3,1,2,835.0,-38.15983,145.11351,Frankston South,8/07/2017,Hoadley Av
749000.0,2,1,12.9,4,2,2,561.0,-37.68269,144.88601,Gladstone Park,8/07/2017,Osborne Av
501000.0,1,2,7.3,2,1,1,2015.0,-37.85019,145.0465,Glen Iris,8/07/2017,Edgar St
1908000.0,1,1,16.7,3,1,2,778.0,-37.88462,145.17315,Glen Waverley,8/07/2017,Alimar Rd
1070000.0,1,1,16.7,3,2,1,839.0,-37.89813,145.14652,Glen Waverley,8/07/2017,Dorset St
700000.0,1,1,11.2,4,2,1,655.0,-37.69558,144.93223,Glenroy,8/07/2017,Bindi St
805000.0,1,1,11.2,3,1,2,676.0,-37.70691,144.93498,Glenroy,8/07/2017,Glenroy Rd
721000.0,1,1,11.2,3,1,1,600.0,-37.70067,144.92689,Glenroy,8/07/2017,Hilton St
400000.0,6,3,11.2,2,1,1,102.0,-37.71122,144.91863,Glenroy,8/07/2017,Station Rd
675000.0,1,1,11.2,2,2,1,248.0,-37.69705,144.94219,Glenroy,8/07/2017,West St
656000.0,1,3,11.2,4,2,2,228.0,-37.7046,144.91041,Glenroy,8/07/2017,York St
866000.0,1,1,16.1,3,2,2,743.0,-37.71733,145.09622,Greensborough,8/07/2017,Narbethong Dr
1028000.0,1,1,16.1,4,3,4,925.0,-37.69261,145.1105,Greensborough,8/07/2017,Wolangi Ct
783000.0,1,1,20.4,4,2,2,750.0,-37.64163,144.90493,Greenvale,8/07/2017,Fraserburgh Cr
800000.0,2,1,20.4,5,3,2,544.0,-37.61079,144.90823,Greenvale,8/07/2017,Lysterfield Dr
735000.0,1,1,11.2,3,1,1,626.0,-37.71425,144.95013,Hadfield,8/07/2017,Bond St
595000.0,1,3,11.2,2,2,1,201.0,-37.71147,144.93927,Hadfield,8/07/2017,Neil St
539000.0,1,3,11.2,2,2,2,160.0,-37.70522,144.94702,Hadfield,8/07/2017,North St
1300000.0,2,1,32.3,3,2,2,1801.0,-38.00128,145.27213,Hallam,8/07/2017,Frawley Rd
580000.0,2,2,13.8,1,2,1,486.0,-37.93953,145.00096,Hampton,8/07/2017,Small St
622000.0,2,1,33.3,4,2,2,654.0,-38.02683,145.25871,Hampton Park,8/07/2017,Pound Rd
400000.0,3,1,33.3,3,1,1,301.0,-38.0457,145.27395,Hampton Park,8/07/2017,The Mews
615888.0,2,2,6.2,2,1,1,915.0,-37.81835,145.05895,Hawthorn East,8/07/2017,Burke Rd
1430000.0,6,1,8.9,4,2,3,680.0,-37.74605,145.08504,Heidelberg,8/07/2017,Buckingham Dr
534000.0,1,2,8.9,2,1,1,2033.0,-37.75715,145.06463,Heidelberg,8/07/2017,Hawdon St
575500.0,1,1,8.8,3,1,1,436.0,-37.73459,145.04394,Heidelberg West,8/07/2017,Achilles St
600000.0,6,1,8.8,3,1,2,481.0,-37.73597,145.03916,Heidelberg West,8/07/2017,Buna St
445000.0,6,2,8.8,2,1,1,94.0,-37.74392,145.04692,Heidelberg West,8/07/2017,Waterdale Rd
1430000.0,2,1,16.0,3,1,0,703.0,-37.9511,145.04171,Highett,8/07/2017,Graham Rd
1820000.0,1,1,16.0,4,2,2,680.0,-37.94882,145.03111,Highett,8/07/2017,Haynes St
660000.0,1,1,18.0,4,2,2,724.0,-37.6869,144.7485,Hillside,8/07/2017,Wolviston Av
1475000.0,1,1,12.3,5,2,3,548.0,-37.90403,145.08118,Hughesdale,8/07/2017,Canterbury St
2100000.0,3,1,7.8,5,3,2,740.0,-37.76086,145.05177,Ivanhoe,8/07/2017,Carn Av
1510000.0,1,1,7.8,3,1,2,670.0,-37.75973,145.03808,Ivanhoe,8/07/2017,Hawker St
880000.0,6,2,7.8,3,2,1,252.0,-37.75842,145.05075,Ivanhoe,8/07/2017,Magnolia Rd
1320000.0,1,1,7.8,2,1,0,620.0,-37.76091,145.04437,Ivanhoe,8/07/2017,Waterdale Rd
575500.0,1,1,14.0,2,1,1,662.0,-37.68988,144.91113,Jacana,8/07/2017,Fidge Ct
775000.0,1,1,14.5,3,2,2,547.0,-37.71796,144.827,Keilor,8/07/2017,Hopkins Av
635000.0,1,1,14.5,4,2,2,531.0,-37.71368,144.82082,Keilor,8/07/2017,Parramatta Rd
675000.0,1,1,15.5,3,2,4,708.0,-37.72659,144.79668,Keilor Downs,8/07/2017,Carbine Wy
620000.0,1,1,15.5,3,1,4,650.0,-37.71575,144.80598,Keilor Downs,8/07/2017,Odessa Av
1005000.0,8,1,11.7,5,3,2,596.0,-37.7305,144.86863,Keilor East,8/07/2017,Nyah St
710000.0,1,3,11.7,4,2,1,330.0,-37.74165,144.86279,Keilor East,8/07/2017,Warren Ct
700000.0,1,1,10.4,3,1,1,590.0,-37.7219,144.85239,Keilor Park,8/07/2017,Flinders St
635000.0,3,1,10.4,3,2,2,174.0,-37.72012,144.86149,Keilor Park,8/07/2017,Randwick Dr
438000.0,1,2,3.4,2,1,1,4267.0,-37.79662,144.9254,Kensington,8/07/2017,Altona St
