Price,Method,Type,Distance,Rooms,Bathroom,Car,Landsize,Propertycount,Suburb,Street,Date
811000.0,SP,T,4.2,2.0,1.0,0.0,113.0,5263.0,Kensington,McCracken,20/05/2017
1190000.0,S,H,4.2,3.0,2.0,1.0,180.0,5263.0,Kensington,Wakefield,20/05/2017
903000.0,S,H,4.2,2.0,1.0,0.0,184.0,5263.0,Kensington,Chelmsford,22/04/2017
902500.0,S,H,4.2,3.0,1.0,1.0,0.0,5263.0,Kensington,Kensington,22/04/2017
1817000.0,SP,H,4.2,4.0,2.0,1.0,309.0,5263.0,Kensington,McCracken,22/04/2017
528000.0,S,U,4.2,2.0,1.0,1.0,0.0,5263.0,Kensington,McCracken,22/04/2017
1000000.0,VB,H,4.2,2.0,1.0,0.0,159.0,5263.0,Kensington,Arden,29/04/2017
380000.0,VB,U,4.2,1.0,1.0,1.0,2592.0,5263.0,Kensington,Henry,29/04/2017
1817000.0,SP,H,4.2,4.0,2.0,1.0,309.0,5263.0,Kensington,McCracken,29/04/2017
1420000.0,S,H,4.1,3.0,1.0,0.0,112.0,2019.0,Middle Park,Canterbury,8/04/2017
1335000.0,S,H,4.1,2.0,1.0,1.0,107.0,2019.0,Middle Park,Carter,8/04/2017
1300000.0,S,H,4.1,2.0,1.0,0.0,132.0,2019.0,Middle Park,Neville,8/04/2017
2860000.0,S,H,4.1,4.0,3.0,2.0,160.0,2019.0,Middle Park,Hambleton,20/05/2017
1630000.0,S,H,4.1,3.0,1.0,0.0,143.0,2019.0,Middle Park,Hambleton,29/04/2017
2250000.0,VB,H,4.1,3.0,2.0,1.0,148.0,2019.0,Middle Park,Nimmo,29/04/2017
1035000.0,S,H,14.6,2.0,1.0,1.0,593.0,2555.0,Moorabbin,Cooma,8/04/2017
1321000.0,S,H,14.6,3.0,1.0,2.0,688.0,2555.0,Moorabbin,Grandview,8/04/2017
742500.0,S,T,14.6,2.0,1.0,1.0,179.0,2555.0,Moorabbin,Fiddes,13/05/2017
860000.0,SA,H,14.6,3.0,1.0,2.0,601.0,2555.0,Moorabbin,Chesterville,22/04/2017
2161000.0,S,H,2.3,3.0,2.0,1.0,230.0,6821.0,North Melbourne,Chapman,13/05/2017
1485000.0,S,H,2.3,3.0,1.0,1.0,198.0,6821.0,North Melbourne,Murphy,20/05/2017
755000.0,PI,T,2.3,2.0,1.0,1.0,1537.0,6821.0,North Melbourne,Abbotsford,29/04/2017
940000.0,S,H,2.3,2.0,1.0,0.0,89.0,6821.0,North Melbourne,Queensberry,29/04/2017
770000.0,S,H,14.7,3.0,1.0,1.0,590.0,3692.0,Oakleigh South,Lido,8/04/2017
985100.0,S,H,14.7,3.0,1.0,2.0,621.0,3692.0,Oakleigh South,Warrigal,8/04/2017
1410000.0,S,H,14.7,4.0,2.0,4.0,590.0,3692.0,Oakleigh South,Dalgan,13/05/2017
815000.0,S,U,14.7,3.0,1.0,2.0,393.0,3692.0,Oakleigh South,Golf,13/05/2017
1205500.0,S,H,14.7,4.0,2.0,2.0,553.0,3692.0,Oakleigh South,Druitt,22/04/2017
1042500.0,S,H,14.7,3.0,1.0,4.0,658.0,3692.0,Oakleigh South,Kaybrook,22/04/2017
799999.0,S,H,14.7,3.0,2.0,4.0,590.0,3692.0,Oakleigh South,Warrigal,29/04/2017
1200000.0,PI,H,14.7,5.0,2.0,2.0,532.0,3692.0,Oakleigh South,Yarra,29/04/2017
815000.0,S,T,9.1,3.0,2.0,2.0,148.0,984.0,South Kingsville,Brunel,13/05/2017
321000.0,SP,U,9.1,2.0,1.0,1.0,0.0,984.0,South Kingsville,Greene,13/05/2017
995000.0,S,H,9.1,3.0,1.0,0.0,669.0,984.0,South Kingsville,Saltley,20/05/2017
1290000.0,S,H,9.1,3.0,1.0,3.0,715.0,984.0,South Kingsville,Vernon,20/05/2017
300000.0,PI,U,9.1,2.0,1.0,1.0,0.0,984.0,South Kingsville,Greene,22/04/2017
505000.0,S,U,1.2,2.0,1.0,1.0,0.0,8400.0,Southbank,City,8/04/2017
595000.0,S,U,1.2,2.0,1.0,1.0,0.0,8400.0,Southbank,Miles,8/04/2017
580000.0,VB,U,1.2,2.0,1.0,1.0,0.0,8400.0,Southbank,Wells,8/04/2017
580000.0,SA,U,1.2,2.0,1.0,1.0,0.0,8400.0,Southbank,Sturt,13/05/2017
1320000.0,S,H,7.7,3.0,1.0,3.0,738.0,1223.0,Spotswood,Hick,8/04/2017
380000.0,S,U,7.7,1.0,1.0,1.0,89.0,1223.0,Spotswood,Robert,8/04/2017
1100000.0,SP,H,7.7,3.0,1.0,0.0,305.0,1223.0,Spotswood,Robb,13/05/2017
660000.0,S,U,7.7,3.0,1.0,1.0,221.0,1223.0,Spotswood,Stephenson,22/04/2017
867000.0,S,U,4.6,2.0,1.0,1.0,1087.0,7217.0,Toorak,Bruce,8/04/2017
552000.0,S,U,4.6,1.0,1.0,1.0,0.0,7217.0,Toorak,Mathoura,8/04/2017
655000.0,S,U,4.6,2.0,1.0,1.0,1816.0,7217.0,Toorak,Orrong,8/04/2017
840000.0,S,U,4.6,3.0,1.0,1.0,1678.0,7217.0,Toorak,Tahara,8/04/2017
1010000.0,PI,U,4.6,2.0,2.0,2.0,586.0,7217.0,Toorak,Toorak,8/04/2017
650000.0,S,U,4.6,2.0,1.0,0.0,0.0,7217.0,Toorak,Mathoura,13/05/2017
2400000.0,PI,H,4.6,3.0,2.0,1.0,224.0,7217.0,Toorak,Leighton,20/05/2017
3600000.0,PI,H,4.6,4.0,2.0,2.0,815.0,7217.0,Toorak,Orrong,20/05/2017
750000.0,PI,U,4.6,2.0,1.0,1.0,0.0,7217.0,Toorak,Orrong,20/05/2017
247500.0,SA,U,4.6,1.0,1.0,1.0,0.0,7217.0,Toorak,Canterbury,22/04/2017
1320000.0,S,T,4.6,3.0,2.0,1.0,3.0,7217.0,Toorak,Orrong,29/04/2017
922500.0,S,U,4.6,3.0,1.0,2.0,4657.0,7217.0,Toorak,Selwyn,29/04/2017
760000.0,S,U,4.6,2.0,1.0,1.0,0.0,7217.0,Toorak,Struan,29/04/2017
546000.0,S,U,8.9,2.0,1.0,1.0,2023.0,802.0,Williamstown North,Kororoit,8/04/2017
670000.0,VB,T,8.9,3.0,2.0,2.0,146.0,802.0,Williamstown North,Kororoit,8/04/2017
1070000.0,PI,H,8.9,3.0,2.0,5.0,442.0,802.0,Williamstown North,Nicosia,8/04/2017
1575000.0,S,H,8.9,3.0,1.0,1.0,860.0,802.0,Williamstown North,Champion,13/05/2017
1520000.0,SP,H,8.9,4.0,2.0,3.0,560.0,802.0,Williamstown North,Florence,13/05/2017
720000.0,SP,T,8.9,3.0,2.0,2.0,146.0,802.0,Williamstown North,Kororoit,13/05/2017
1045000.0,S,H,8.9,3.0,2.0,3.0,526.0,802.0,Williamstown North,Walter,29/04/2017
585000.0,S,U,5.1,2.0,1.0,1.0,0.0,4380.0,Windsor,Lewisham,8/04/2017
690000.0,S,U,5.1,2.0,1.0,1.0,0.0,4380.0,Windsor,The,13/05/2017
854000.0,SP,U,5.1,2.0,1.0,1.0,774.0,4380.0,Windsor,Dandenong,22/04/2017
900000.0,VB,H,5.1,1.0,1.0,1.0,160.0,4380.0,Windsor,Peel,29/04/2017
350000.0,SP,U,5.1,1.0,1.0,0.0,0.0,4380.0,Windsor,Punt,29/04/2017
721500.0,S,H,15.0,3.0,1.0,1.0,594.0,1369.0,Yallambie,Tarcoola,20/05/2017
1060000.0,S,H,15.0,5.0,2.0,2.0,627.0,1369.0,Yallambie,Borlase,29/04/2017
984000.0,S,H,15.0,3.0,2.0,2.0,552.0,1369.0,Yallambie,Marigolds,29/04/2017
450000.0,SP,U,6.6,2.0,1.0,1.0,0.0,2952.0,Balaclava,Inkerman,13/05/2017
490000.0,VB,U,6.6,2.0,1.0,0.0,601.0,2952.0,Balaclava,Hotham,29/04/2017
440000.0,S,U,6.6,1.0,1.0,0.0,0.0,2952.0,Balaclava,Orange,29/04/2017
1406000.0,S,H,9.8,3.0,1.0,1.0,34.0,588.0,Essendon West,Diamond,13/05/2017
1305000.0,S,H,9.8,3.0,1.0,2.0,147.0,588.0,Essendon West,Garnet,20/05/2017
488000.0,S,U,12.4,3.0,1.0,1.0,260.0,1414.0,Kingsbury,Clunes,13/05/2017
1750000.0,S,H,1.9,3.0,1.0,1.0,160.0,2230.0,West Melbourne,Adderley,13/05/2017
1013000.0,S,T,1.9,2.0,2.0,1.0,0.0,2230.0,West Melbourne,Roden,20/05/2017
1171000.0,S,T,1.9,3.0,2.0,1.0,650.0,2230.0,West Melbourne,Roden,20/05/2017
1053000.0,S,H,1.9,2.0,1.0,0.0,147.0,2230.0,West Melbourne,Miller,22/04/2017
295000.0,SP,U,1.9,1.0,1.0,1.0,0.0,2230.0,West Melbourne,Roden,29/04/2017
445000.0,S,H,14.5,3.0,1.0,2.0,534.0,1889.0,Campbellfield,Rainsford,20/05/2017
360000.0,SP,U,5.3,2.0,1.0,1.0,0.0,1052.0,Travancore,Mt,20/05/2017
640000.0,S,H,10.4,3.0,1.0,2.0,219.0,3464.0,Airport West,Marshall,1/07/2017
961000.0,S,H,10.4,3.0,1.0,2.0,717.0,3464.0,Airport West,South,1/07/2017
1535000.0,S,H,3.0,2.0,1.0,0.0,171.0,3280.0,Albert Park,Mills,1/07/2017
570000.0,S,H,10.5,3.0,1.0,0.0,423.0,2185.0,Albion,Bazentin,1/07/2017
2345000.0,S,H,5.7,4.0,2.0,2.0,803.0,2211.0,Alphington,Como,1/07/2017
900000.0,S,H,9.4,3.0,1.0,2.0,672.0,5132.0,Altona North,Chambers,1/07/2017
5200000.0,SP,H,6.3,5.0,3.0,3.0,761.0,4836.0,Armadale,Adelaide,1/07/2017
1225000.0,S,H,10.2,3.0,1.0,2.0,770.0,2894.0,Ashwood,Wippa,1/07/2017
622000.0,S,U,9.5,3.0,1.0,1.0,204.0,4502.0,Avondale Heights,Doyle,1/07/2017
825000.0,SP,H,9.5,3.0,1.0,4.0,603.0,4502.0,Avondale Heights,Herbert,1/07/2017
1475000.0,PI,H,7.9,4.0,3.0,5.0,380.0,5682.0,Balwyn,Belmore,1/07/2017
2160000.0,S,H,9.7,5.0,1.0,2.0,860.0,7809.0,Balwyn North,Corhampton,1/07/2017
1050000.0,PI,T,9.7,3.0,3.0,2.0,200.0,7809.0,Balwyn North,Doncaster,1/07/2017
1275000.0,VB,H,9.7,3.0,2.0,2.0,226.0,7809.0,Balwyn North,Sutton,1/07/2017
640000.0,S,T,23.2,3.0,2.0,1.0,187.0,5030.0,Bayswater,Orchard,1/07/2017
500000.0,PI,U,23.2,3.0,1.0,2.0,263.0,3598.0,Bayswater North,Glen,1/07/2017
1221000.0,PI,H,17.3,4.0,2.0,3.0,554.0,5366.0,Beaumaris,Charman,1/07/2017
1823000.0,S,H,17.3,4.0,2.0,3.0,728.0,5366.0,Beaumaris,Wells,1/07/2017
2000000.0,S,H,17.3,6.0,3.0,4.0,836.0,5366.0,Beaumaris,White,1/07/2017
1365000.0,S,H,11.4,3.0,1.0,1.0,776.0,6795.0,Bentleigh,Auckland,1/07/2017
1045000.0,SP,H,11.4,3.0,1.0,1.0,401.0,6795.0,Bentleigh,Tucker,1/07/2017
1220000.0,S,H,13.8,5.0,2.0,2.0,611.0,10969.0,Bentleigh East,Gladesville,1/07/2017
627500.0,SP,H,35.2,4.0,2.0,2.0,687.0,17093.0,Berwick,Avebury,1/07/2017
642000.0,S,H,25.0,3.0,2.0,2.0,968.0,9704.0,Boronia,Lockwoods,1/07/2017
840000.0,S,H,16.1,3.0,1.0,2.0,509.0,1390.0,Briar Hill,Beaconsfield,1/07/2017
2650000.0,S,H,10.5,3.0,2.0,2.0,645.0,10579.0,Brighton,Byron,1/07/2017
380000.0,VB,U,10.5,1.0,1.0,1.0,1993.0,10579.0,Brighton,New,1/07/2017
3250000.0,SP,H,10.5,5.0,3.0,2.0,835.0,10579.0,Brighton,Were,1/07/2017
1731000.0,SP,T,10.3,4.0,3.0,2.0,345.0,6938.0,Brighton East,Centre,1/07/2017
465000.0,S,T,14.0,3.0,2.0,3.0,248.0,4294.0,Broadmeadows,Cuthbert,1/07/2017
518500.0,S,H,14.0,3.0,1.0,0.0,576.0,4294.0,Broadmeadows,Graham,1/07/2017
692000.0,S,U,5.2,2.0,1.0,1.0,0.0,11918.0,Brunswick,Park,1/07/2017
1305000.0,S,H,4.0,2.0,1.0,0.0,315.0,5533.0,Brunswick East,Clarence,1/07/2017
1100000.0,S,H,5.2,3.0,1.0,1.0,322.0,7082.0,Brunswick West,Newman,1/07/2017
573000.0,S,H,5.2,2.0,1.0,1.0,0.0,7082.0,Brunswick West,Smith,1/07/2017
1060000.0,S,H,10.8,3.0,1.0,2.0,631.0,4480.0,Bulleen,Thompsons,1/07/2017
805000.0,S,H,12.1,3.0,1.0,2.0,669.0,10175.0,Bundoora,Greenwood,1/07/2017
682000.0,S,H,12.1,3.0,1.0,1.0,583.0,10175.0,Bundoora,Grimshaw,1/07/2017
535000.0,S,H,14.8,3.0,2.0,2.0,472.0,1686.0,Burnside Heights,Batman,1/07/2017
1088000.0,PI,H,14.7,4.0,1.0,1.0,536.0,4048.0,Burwood East,Amaroo,1/07/2017
1180000.0,S,H,14.7,3.0,1.0,1.0,563.0,4048.0,Burwood East,Kalista,1/07/2017
630000.0,PI,H,14.8,3.0,2.0,2.0,397.0,2674.0,Cairnlea,Homebush,1/07/2017
677000.0,S,U,7.7,2.0,1.0,1.0,131.0,8920.0,Camberwell,Eddy,1/07/2017
670000.0,VB,U,7.7,2.0,1.0,1.0,0.0,8920.0,Camberwell,Riversdale,1/07/2017
1320000.0,PI,T,7.7,3.0,2.0,2.0,227.0,8920.0,Camberwell,Toorak,1/07/2017
816000.0,S,U,8.4,2.0,2.0,1.0,8140.0,3265.0,Canterbury,Gascoyne,1/07/2017
350000.0,VB,U,1.6,1.0,1.0,1.0,0.0,6786.0,Carlton,Barkly,1/07/2017
620000.0,S,U,1.6,2.0,2.0,1.0,0.0,6786.0,Carlton,Palmerston,1/07/2017
1760000.0,S,H,1.6,3.0,2.0,2.0,151.0,6786.0,Carlton,Station,1/07/2017
545000.0,SP,H,14.8,3.0,2.0,2.0,301.0,7719.0,Caroline Springs,Toolondo,1/07/2017
1091500.0,S,U,8.7,2.0,2.0,1.0,225.0,5051.0,Caulfield South,Sussex,1/07/2017
1140000.0,S,H,17.9,5.0,2.0,2.0,570.0,9758.0,Cheltenham,Cronin,1/07/2017
950000.0,S,T,17.9,3.0,3.0,2.0,160.0,9758.0,Cheltenham,Jack,1/07/2017
425000.0,S,U,17.9,2.0,1.0,1.0,0.0,9758.0,Cheltenham,MacKenzie,1/07/2017
1116000.0,S,H,17.9,3.0,1.0,2.0,610.0,9758.0,Cheltenham,Wilson,1/07/2017
1030000.0,S,U,3.6,3.0,2.0,2.0,538.0,2954.0,Clifton Hill,Roseneath,1/07/2017
900000.0,VB,H,6.7,2.0,1.0,1.0,350.0,11204.0,Coburg,Barrow,1/07/2017
922000.0,SP,H,6.7,4.0,2.0,2.0,463.0,11204.0,Coburg,Rasmussen,1/07/2017
1077000.0,S,H,6.7,3.0,1.0,2.0,512.0,11204.0,Coburg,Shaftsbury,1/07/2017
805000.0,PI,H,6.7,3.0,2.0,2.0,296.0,3445.0,Coburg North,Livingstone,1/07/2017
665000.0,PI,H,20.6,4.0,2.0,2.0,756.0,15510.0,Craigieburn,Aston,1/07/2017
515500.0,S,H,20.6,3.0,1.0,4.0,651.0,15510.0,Craigieburn,Brampton,1/07/2017
660000.0,S,H,20.6,3.0,2.0,3.0,618.0,15510.0,Craigieburn,Vision,1/07/2017
572000.0,S,H,34.7,5.0,2.0,1.0,581.0,7680.0,Cranbourne,Mundaring,1/07/2017
932000.0,S,H,23.0,4.0,2.0,2.0,880.0,11925.0,Croydon,Banool,1/07/2017
570000.0,SP,H,23.0,2.0,1.0,1.0,312.0,11925.0,Croydon,Ronald,1/07/2017
875000.0,S,H,23.0,4.0,2.0,2.0,244.0,11925.0,Croydon,Vernon,1/07/2017
348000.0,S,U,24.7,2.0,1.0,0.0,156.0,10894.0,Dandenong,MacPherson,1/07/2017
627000.0,S,H,24.7,3.0,1.0,1.0,610.0,8322.0,Dandenong North,Gladstone,1/07/2017
760000.0,SP,H,24.7,3.0,1.0,2.0,751.0,8322.0,Dandenong North,Simpson,1/07/2017
621000.0,S,H,21.8,2.0,1.0,0.0,610.0,4258.0,Diamond Creek,Norma,1/07/2017
612000.0,S,U,22.2,2.0,1.0,1.0,197.0,3940.0,Dingley Village,Centre,1/07/2017
840000.0,SP,T,12.4,3.0,2.0,2.0,0.0,9028.0,Doncaster,Carnarvon,1/07/2017
1856000.0,SP,H,14.3,6.0,3.0,3.0,1056.0,10999.0,Doncaster East,Saxonwood,1/07/2017
2705000.0,S,H,16.1,7.0,2.0,4.0,5022.0,4790.0,Donvale,Bernarra,1/07/2017
530500.0,S,H,25.9,3.0,2.0,2.0,400.0,7254.0,Doreen,Starboard,1/07/2017
975000.0,S,H,18.0,3.0,1.0,0.0,841.0,6990.0,Eltham,Bible,1/07/2017
805000.0,S,H,18.0,3.0,2.0,0.0,848.0,6990.0,Eltham,Orbel,1/07/2017
940000.0,SP,H,19.6,4.0,3.0,2.0,508.0,10926.0,Epping,Greenfields,1/07/2017
437000.0,S,U,19.6,2.0,1.0,2.0,351.0,10926.0,Epping,Grimwade,1/07/2017
660000.0,S,H,19.6,5.0,3.0,2.0,708.0,10926.0,Epping,Simon,1/07/2017
1325000.0,S,H,7.5,3.0,2.0,2.0,441.0,9264.0,Essendon,Butler,1/07/2017
310000.0,S,U,7.5,1.0,1.0,1.0,0.0,9264.0,Essendon,Fletcher,1/07/2017
864000.0,S,T,7.5,3.0,1.0,2.0,177.0,9264.0,Essendon,Graves,1/07/2017
291000.0,S,U,7.5,1.0,1.0,1.0,0.0,9264.0,Essendon,Richardson,1/07/2017
750000.0,VB,H,7.5,3.0,1.0,1.0,236.0,588.0,Essendon West,Bourke,1/07/2017
2200000.0,VB,H,7.5,5.0,3.0,2.0,607.0,588.0,Essendon West,Emerald,1/07/2017
1550000.0,S,H,5.7,3.0,2.0,0.0,478.0,2970.0,Fairfield,Station,1/07/2017
720000.0,S,H,13.1,3.0,1.0,2.0,603.0,5070.0,Fawkner,Lowson,1/07/2017
1350000.0,VB,H,3.6,2.0,1.0,1.0,184.0,6244.0,Fitzroy North,Michael,1/07/2017
1852000.0,S,H,3.6,3.0,2.0,1.0,138.0,6244.0,Fitzroy North,Rae,1/07/2017
1100000.0,S,H,3.6,2.0,1.0,0.0,139.0,6244.0,Fitzroy North,Rae,1/07/2017
170000.0,PI,U,5.1,1.0,1.0,0.0,30.0,7570.0,Footscray,Pickett,1/07/2017
1372000.0,S,H,15.4,4.0,1.0,2.0,866.0,4385.0,Forest Hill,Sapphire,1/07/2017
850500.0,S,T,15.4,3.0,2.0,2.0,353.0,4385.0,Forest Hill,Will,1/07/2017
640000.0,S,H,38.0,3.0,2.0,1.0,368.0,17055.0,Frankston,Kars,1/07/2017
611000.0,S,H,36.9,3.0,2.0,1.0,691.0,2500.0,Frankston North,Windoo,1/07/2017
755000.0,S,H,38.0,3.0,1.0,2.0,786.0,7566.0,Frankston South,Poinciana,1/07/2017
521000.0,SP,H,45.9,4.0,2.0,2.0,978.0,3376.0,Gisborne,Sansom,1/07/2017
625000.0,S,H,12.9,3.0,1.0,2.0,544.0,3285.0,Gladstone Park,Dolphin,1/07/2017
1910000.0,S,H,7.3,4.0,2.0,3.0,737.0,10412.0,Glen Iris,High,1/07/2017
500000.0,PI,U,7.3,2.0,1.0,1.0,0.0,10412.0,Glen Iris,Malvern,1/07/2017
523000.0,S,U,7.3,2.0,1.0,1.0,0.0,10412.0,Glen Iris,Scott,1/07/2017
525000.0,S,T,11.2,3.0,1.0,1.0,194.0,8870.0,Glenroy,Ogden,1/07/2017
847000.0,SP,H,11.2,3.0,1.0,2.0,650.0,8870.0,Glenroy,Patrick,1/07/2017
990000.0,S,H,16.1,6.0,3.0,2.0,562.0,8524.0,Greensborough,Manatunga,1/07/2017
695000.0,S,U,16.1,2.0,2.0,1.0,208.0,8524.0,Greensborough,William,1/07/2017
500000.0,S,U,11.2,2.0,1.0,2.0,304.0,2606.0,Hadfield,Geum,1/07/2017
662500.0,S,H,32.3,3.0,2.0,2.0,649.0,3728.0,Hallam,Katrina,1/07/2017
1210000.0,SP,U,13.8,3.0,2.0,2.0,9838.0,5454.0,Hampton,Beach,1/07/2017
1140000.0,S,H,13.8,3.0,1.0,2.0,1469.0,2356.0,Hampton East,Charming,1/07/2017
395000.0,S,U,5.3,1.0,1.0,1.0,910.0,11308.0,Hawthorn,Elm,1/07/2017
1000000.0,S,U,5.3,3.0,1.0,1.0,1079.0,11308.0,Hawthorn,Glenferrie,1/07/2017
450000.0,S,U,5.3,2.0,1.0,1.0,2338.0,11308.0,Hawthorn,Kooyongkoot,1/07/2017
2900000.0,S,H,5.3,4.0,1.0,3.0,636.0,11308.0,Hawthorn,Liddiard,1/07/2017
450000.0,PI,U,5.3,2.0,1.0,1.0,1540.0,11308.0,Hawthorn,Riversdale,1/07/2017
650000.0,SP,H,45.2,3.0,2.0,4.0,724.0,3307.0,Healesville,Westmount,1/07/2017
790000.0,S,H,8.8,3.0,2.0,1.0,458.0,2947.0,Heidelberg Heights,Dougharty,1/07/2017
780000.0,VB,H,8.8,2.0,1.0,1.0,588.0,2947.0,Heidelberg Heights,McEwan,1/07/2017
726500.0,S,H,8.8,3.0,1.0,0.0,593.0,2674.0,Heidelberg West,Bardia,1/07/2017
710000.0,S,H,8.8,3.0,1.0,1.0,577.0,2674.0,Heidelberg West,Ebony,1/07/2017
645000.0,S,U,16.0,2.0,1.0,1.0,105.0,4794.0,Highett,Wilson,1/07/2017
650500.0,SP,H,18.0,5.0,2.0,2.0,615.0,5556.0,Hillside,Sage,1/07/2017
750000.0,S,H,12.3,3.0,2.0,2.0,321.0,768.0,Huntingdale,Huntingdale,1/07/2017
650000.0,PI,H,14.0,4.0,1.0,1.0,692.0,851.0,Jacana,Bliburg,1/07/2017
390000.0,S,T,14.0,2.0,1.0,1.0,165.0,851.0,Jacana,Pascoe,1/07/2017
810000.0,S,H,15.5,3.0,2.0,2.0,766.0,3656.0,Keilor Downs,Marriot,1/07/2017
735000.0,SP,H,15.5,3.0,2.0,2.0,749.0,3656.0,Keilor Downs,Medina,1/07/2017
520000.0,VB,T,11.7,2.0,2.0,2.0,62.0,5629.0,Keilor East,Grandvalley,1/07/2017
640000.0,PI,H,15.5,4.0,2.0,1.0,729.0,570.0,Keilor Lodge,Turin,1/07/2017
967000.0,S,T,3.4,3.0,2.0,2.0,0.0,5263.0,Kensington,Newman,1/07/2017
850000.0,VB,H,3.4,2.0,1.0,0.0,133.0,5263.0,Kensington,Rankins,1/07/2017
500000.0,VB,T,3.4,1.0,1.0,0.0,142.0,5263.0,Kensington,Rankins,1/07/2017
535000.0,SP,U,3.4,2.0,1.0,1.0,0.0,5263.0,Kensington,Smith,1/07/2017
758000.0,S,H,5.4,2.0,1.0,2.0,901.0,10331.0,Kew,Brougham,1/07/2017
862000.0,S,U,7.3,2.0,1.0,1.0,1011.0,2671.0,Kew East,Westbrook,1/07/2017
965000.0,S,H,25.2,4.0,2.0,2.0,576.0,8459.0,Keysborough,Daylily,1/07/2017
761000.0,S,H,25.2,4.0,1.0,2.0,680.0,8459.0,Keysborough,Turramurra,1/07/2017
520000.0,PI,H,14.0,3.0,1.0,2.0,570.0,2878.0,Kings Park,Gillespie,1/07/2017
530000.0,SP,H,14.0,3.0,1.0,1.0,532.0,2878.0,Kings Park,Tanglewood,1/07/2017
1020000.0,S,H,6.4,3.0,1.0,0.0,281.0,1808.0,Kingsville,Coronation,1/07/2017
210000.0,PI,U,6.4,1.0,1.0,1.0,0.0,1808.0,Kingsville,Kingsville,1/07/2017
750000.0,S,H,16.3,4.0,2.0,4.0,544.0,8279.0,Lalor,Benaroon,1/07/2017
635000.0,S,H,16.3,3.0,1.0,4.0,536.0,8279.0,Lalor,Dalton,1/07/2017
410000.0,S,U,16.3,2.0,1.0,1.0,143.0,8279.0,Lalor,David,1/07/2017
675000.0,SP,H,16.3,5.0,2.0,2.0,750.0,8279.0,Lalor,Dennis,1/07/2017
880000.0,S,H,14.6,5.0,2.0,2.0,725.0,1624.0,Lower Plenty,Anthony,1/07/2017
280000.0,VB,U,6.4,1.0,1.0,1.0,3826.0,3873.0,Maidstone,Crefden,1/07/2017
520000.0,S,T,6.4,2.0,1.0,1.0,126.0,3873.0,Maidstone,Greenham,1/07/2017
895000.0,S,T,6.4,3.0,2.0,2.0,262.0,3873.0,Maidstone,Mitchell,1/07/2017
2110000.0,S,H,8.4,3.0,1.0,2.0,627.0,8801.0,Malvern East,Brunel,1/07/2017
1050000.0,PI,H,4.3,3.0,2.0,1.0,563.0,4918.0,Maribyrnong,Clyde,1/07/2017
320000.0,SP,H,31.7,4.0,2.0,1.0,547.0,3600.0,Melton,Gretel,1/07/2017
480000.0,SP,H,31.7,3.0,1.0,2.0,900.0,3600.0,Melton,Sandra,1/07/2017
670000.0,S,H,25.9,4.0,2.0,2.0,512.0,5812.0,Mernda,Coppice,1/07/2017
520500.0,S,H,25.9,4.0,2.0,2.0,482.0,5812.0,Mernda,Renaissance,1/07/2017
460000.0,S,U,17.9,2.0,1.0,1.0,241.0,10529.0,Mill Park,Comeram,1/07/2017
610000.0,S,H,17.9,3.0,1.0,1.0,560.0,10529.0,Mill Park,Henricks,1/07/2017
950000.0,S,H,17.2,3.0,1.0,2.0,608.0,6871.0,Mitcham,Fuller,1/07/2017
970000.0,VB,T,17.2,3.0,2.0,1.0,263.0,6871.0,Mitcham,Walter,1/07/2017
2200000.0,SP,H,10.2,5.0,2.0,4.0,819.0,2079.0,Mont Albert,Barloa,1/07/2017
2320000.0,S,H,10.2,4.0,2.0,5.0,728.0,2079.0,Mont Albert,Inglisby,1/07/2017
655000.0,S,H,16.2,3.0,2.0,3.0,382.0,3891.0,Montmorency,Main,1/07/2017
960000.0,PI,H,16.2,3.0,1.0,1.0,1285.0,3891.0,Montmorency,Rattray,1/07/2017
1810000.0,S,H,6.2,4.0,2.0,2.0,431.0,6232.0,Moonee Ponds,Addison,1/07/2017
1020000.0,S,H,6.2,2.0,1.0,1.0,269.0,6232.0,Moonee Ponds,Robinson,1/07/2017
1250000.0,S,H,6.2,2.0,1.0,1.0,450.0,6232.0,Moonee Ponds,The,1/07/2017
1175000.0,PI,H,14.3,3.0,2.0,6.0,650.0,2555.0,Moorabbin,Bruthen,1/07/2017
800000.0,PI,H,21.5,4.0,3.0,3.0,638.0,3650.0,Mordialloc,Bear,1/07/2017
1225000.0,S,H,21.5,4.0,2.0,2.0,893.0,3650.0,Mordialloc,Chute,1/07/2017
1205000.0,S,H,14.2,3.0,2.0,2.0,402.0,13366.0,Mount Waverley,Holskamp,1/07/2017
1720000.0,S,H,14.2,4.0,2.0,3.0,741.0,13366.0,Mount Waverley,Huxtable,1/07/2017
1600000.0,S,H,14.2,5.0,3.0,3.0,728.0,13366.0,Mount Waverley,Malcolm,1/07/2017
944000.0,S,H,14.2,3.0,1.0,1.0,446.0,13366.0,Mount Waverley,Maureen,1/07/2017
1385000.0,S,H,14.2,3.0,1.0,2.0,807.0,13366.0,Mount Waverley,Merton,1/07/2017
2000000.0,VB,H,14.2,3.0,1.0,2.0,1028.0,13366.0,Mount Waverley,Sunnyside,1/07/2017
650000.0,SP,H,34.1,3.0,1.0,4.0,1042.0,9376.0,Narre Warren,Bradley,1/07/2017
655000.0,SP,H,34.1,3.0,2.0,2.0,731.0,9376.0,Narre Warren,Hanley,1/07/2017
